"","species","replicate_number","invade_monoculture","temperature","mesocosm_id","day","zooplankton_abundance","day_n","ephippia_abundance","ephippia_species","algae_abundance","fiji_bs","zooplankton_length_cm","date","dry_weight_ug_per_individual","average_weight_zooplankton","zooplankton_biomass_per_mesocosm"
"4130","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,62,1.805,2019-10-24,23.0737570702284,6.22949522950651,423.605675606443
"4131","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,63,1.499,2019-10-24,13.642285020635,6.22949522950651,423.605675606443
"4132","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,64,0.839,2019-10-24,2.64159897022932,6.22949522950651,423.605675606443
"4133","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,65,0.483,2019-10-24,0.553899192905,6.22949522950651,423.605675606443
"4134","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,66,0.408,2019-10-24,0.343638568179222,6.22949522950651,423.605675606443
"4135","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,67,0.614,2019-10-24,1.09212568569273,6.22949522950651,423.605675606443
"4136","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,68,0.737,2019-10-24,1.83066897976224,6.22949522950651,423.605675606443
"4137","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,69,0.764,2019-10-24,2.02682107212489,6.22949522950651,423.605675606443
"4138","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,70,0.891,2019-10-24,3.13147049543135,6.22949522950651,423.605675606443
"4139","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,71,0.474,2019-10-24,0.52519578023894,6.22949522950651,423.605675606443
"4140","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,72,0.716,2019-10-24,1.68691515367138,6.22949522950651,423.605675606443
"4141","daphnia",3,"monoculture",20,"daph-meso-20-3","day42",68,42,0,"daphnia.ephippia",21032,73,1.279,2019-10-24,8.70725111854777,6.22949522950651,423.605675606443
"4142","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,74,1.066,2019-10-24,5.20079135950557,4.66513139572052,732.425629128122
"4143","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,75,0.911,2019-10-24,3.33443140676515,4.66513139572052,732.425629128122
"4144","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,76,0.45,2019-10-24,0.4534010284523,4.66513139572052,732.425629128122
"4145","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,77,0.673,2019-10-24,1.41579024653999,4.66513139572052,732.425629128122
"4146","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,78,1.513,2019-10-24,14.0058227808707,4.66513139572052,732.425629128122
"4147","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,79,0.47,2019-10-24,0.512754097456533,4.66513139572052,732.425629128122
"4148","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,80,0.546,2019-10-24,0.783542008735581,4.66513139572052,732.425629128122
"4149","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,81,0.883,2019-10-24,3.05258052987491,4.66513139572052,732.425629128122
"4150","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,82,0.612,2019-10-24,1.08209171697978,4.66513139572052,732.425629128122
"4151","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,83,0.411,2019-10-24,0.350834919687055,4.66513139572052,732.425629128122
"4152","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,84,1.082,2019-10-24,5.42466870533251,4.66513139572052,732.425629128122
"4153","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,85,0.661,2019-10-24,1.34553261197182,4.66513139572052,732.425629128122
"4154","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,86,0.686,2019-10-24,1.49453201530403,4.66513139572052,732.425629128122
"4155","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,87,1.546,2019-10-24,14.8873687424936,4.66513139572052,732.425629128122
"4156","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,88,1.163,2019-10-24,6.65379340741012,4.66513139572052,732.425629128122
"4157","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,89,0.563,2019-10-24,0.854540299335352,4.66513139572052,732.425629128122
"4158","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,90,1.27,2019-10-24,8.53502949005185,4.66513139572052,732.425629128122
"4159","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,91,1.443,2019-10-24,12.2492288933866,4.66513139572052,732.425629128122
"4160","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,92,0.71,2019-10-24,1.647229714534,4.66513139572052,732.425629128122
"4161","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,93,0.712,2019-10-24,1.66039035301647,4.66513139572052,732.425629128122
"4162","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,94,0.664,2019-10-24,1.36288055724857,4.66513139572052,732.425629128122
"4163","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,95,0.678,2019-10-24,1.44574967512082,4.66513139572052,732.425629128122
"4164","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,96,0.57,2019-10-24,0.884940896821927,4.66513139572052,732.425629128122
"4165","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,97,1.622,2019-10-24,17.0521111069848,4.66513139572052,732.425629128122
"4166","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,98,1.394,2019-10-24,11.108711458643,4.66513139572052,732.425629128122
"4167","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,99,1.27,2019-10-24,8.53502949005185,4.66513139572052,732.425629128122
"4168","daphnia",1,"monoculture",24,"daph-meso-24-1","day42",157,42,1,"daphnia.ephippia",2093,100,0.504,2019-10-24,0.624770171879116,4.66513139572052,732.425629128122
"4169","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,101,0.884,2019-10-24,3.06237067363315,7.24344933772842,1072.03050198381
"4170","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,102,0.613,2019-10-24,1.08710121678656,7.24344933772842,1072.03050198381
"4171","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,103,0.551,2019-10-24,0.804011337007595,7.24344933772842,1072.03050198381
"4172","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,104,0.525,2019-10-24,0.701253381980154,7.24344933772842,1072.03050198381
"4173","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,105,1.706,2019-10-24,19.6703898045791,7.24344933772842,1072.03050198381
"4174","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,106,0.462,2019-10-24,0.488445877261504,7.24344933772842,1072.03050198381
"4175","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,107,0.589,2019-10-24,0.970958053706712,7.24344933772842,1072.03050198381
"4176","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,108,0.491,2019-10-24,0.580248251777751,7.24344933772842,1072.03050198381
"4177","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,109,0.464,2019-10-24,0.494451463215069,7.24344933772842,1072.03050198381
"4178","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,110,0.564,2019-10-24,0.858841228735686,7.24344933772842,1072.03050198381
"4179","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,111,1.665,2019-10-24,18.3622196561654,7.24344933772842,1072.03050198381
"4180","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,112,1.373,2019-10-24,10.6417793351282,7.24344933772842,1072.03050198381
"4181","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,113,2.679,2019-10-24,70.5146096693193,7.24344933772842,1072.03050198381
"4182","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,114,0.635,2019-10-24,1.20113319171444,7.24344933772842,1072.03050198381
"4183","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,115,0.453,2019-10-24,0.462004401333928,7.24344933772842,1072.03050198381
"4184","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,116,0.516,2019-10-24,0.667775229606732,7.24344933772842,1072.03050198381
"4185","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,117,0.557,2019-10-24,0.829026945723901,7.24344933772842,1072.03050198381
"4186","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,118,1.906,2019-10-24,26.9160900792627,7.24344933772842,1072.03050198381
"4187","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,119,0.789,2019-10-24,2.22011331512915,7.24344933772842,1072.03050198381
"4188","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,120,0.559,2019-10-24,0.837475872473565,7.24344933772842,1072.03050198381
"4189","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,121,0.663,2019-10-24,1.35708194104138,7.24344933772842,1072.03050198381
"4190","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,122,1.815,2019-10-24,23.4372301056221,7.24344933772842,1072.03050198381
"4191","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,123,1.234,2019-10-24,7.86819086162431,7.24344933772842,1072.03050198381
"4192","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,124,0.664,2019-10-24,1.36288055724857,7.24344933772842,1072.03050198381
"4193","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,125,0.6,2019-10-24,1.02313793363277,7.24344933772842,1072.03050198381
"4194","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,126,0.567,2019-10-24,0.871827920001773,7.24344933772842,1072.03050198381
"4195","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,127,0.5,2019-10-24,0.610844181881806,7.24344933772842,1072.03050198381
"4196","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,128,0.568,2019-10-24,0.87618485319494,7.24344933772842,1072.03050198381
"4197","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,129,1.839,2019-10-24,24.3246170324791,7.24344933772842,1072.03050198381
"4198","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,130,0.527,2019-10-24,0.708837246486626,7.24344933772842,1072.03050198381
"4199","daphnia",2,"monoculture",24,"daph-meso-24-2","day42",148,42,0,"daphnia.ephippia",1655,131,0.534,2019-10-24,0.735797851827228,7.24344933772842,1072.03050198381
"4200","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,132,1.799,2019-10-24,22.8574332687496,8.86179248217262,1240.65094750417
"4201","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,133,0.606,2019-10-24,1.05234793502464,8.86179248217262,1240.65094750417
"4202","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,134,1.061,2019-10-24,5.13207648864266,8.86179248217262,1240.65094750417
"4203","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,135,1.045,2019-10-24,4.9161404872289,8.86179248217262,1240.65094750417
"4204","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,136,0.609,2019-10-24,1.06715282966231,8.86179248217262,1240.65094750417
"4205","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,137,0.694,2019-10-24,1.54436603380569,8.86179248217262,1240.65094750417
"4206","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,138,1.19,2019-10-24,7.10013576611309,8.86179248217262,1240.65094750417
"4207","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,139,1.32,2019-10-24,9.52024118305168,8.86179248217262,1240.65094750417
"4208","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,140,1.439,2019-10-24,12.1534138125051,8.86179248217262,1240.65094750417
"4209","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,141,0.593,2019-10-24,0.989728387579887,8.86179248217262,1240.65094750417
"4210","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,142,1.261,2019-10-24,8.36502569535791,8.86179248217262,1240.65094750417
"4211","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,143,1.428,2019-10-24,11.8924243722415,8.86179248217262,1240.65094750417
"4212","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,144,1.886,2019-10-24,26.1247255021143,8.86179248217262,1240.65094750417
"4213","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,145,1.042,2019-10-24,4.87631863782305,8.86179248217262,1240.65094750417
"4214","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,146,0.678,2019-10-24,1.44574967512082,8.86179248217262,1240.65094750417
"4215","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,147,2.357,2019-10-24,49.0850862434695,8.86179248217262,1240.65094750417
"4216","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,148,1.393,2019-10-24,11.0861820955307,8.86179248217262,1240.65094750417
"4217","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,149,0.892,2019-10-24,3.14142338593019,8.86179248217262,1240.65094750417
"4218","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,150,1.069,2019-10-24,5.24230430770919,8.86179248217262,1240.65094750417
"4219","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,151,0.678,2019-10-24,1.44574967512082,8.86179248217262,1240.65094750417
"4220","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,152,1.066,2019-10-24,5.20079135950557,8.86179248217262,1240.65094750417
"4221","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,153,0.469,2019-10-24,0.509673755881272,8.86179248217262,1240.65094750417
"4222","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,154,1.714,2019-10-24,19.9324600529625,8.86179248217262,1240.65094750417
"4223","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,155,0.605,2019-10-24,1.04744265169348,8.86179248217262,1240.65094750417
"4224","daphnia",3,"monoculture",24,"daph-meso-24-3","day42",140,42,2,"daphnia.ephippia",1339,156,1.109,2019-10-24,5.81641845149113,8.86179248217262,1240.65094750417
"4225","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,157,1.696,2019-10-24,19.3459483164283,7.29295860783979,1035.60012231325
"4226","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,158,0.45,2019-10-24,0.4534010284523,7.29295860783979,1035.60012231325
"4227","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,159,0.981,2019-10-24,4.11126926268545,7.29295860783979,1035.60012231325
"4228","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,160,0.48,2019-10-24,0.544221581403303,7.29295860783979,1035.60012231325
"4229","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,161,0.903,2019-10-24,3.25225765865662,7.29295860783979,1035.60012231325
"4230","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,162,0.645,2019-10-24,1.25541910114856,7.29295860783979,1035.60012231325
"4231","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,163,0.869,2019-10-24,2.91763692719694,7.29295860783979,1035.60012231325
"4232","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,164,2.414,2019-10-24,52.5179813072811,7.29295860783979,1035.60012231325
"4233","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,165,1.718,2019-10-24,20.0643371865106,7.29295860783979,1035.60012231325
"4234","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,166,0.839,2019-10-24,2.64159897022932,7.29295860783979,1035.60012231325
"4235","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,167,1.53,2019-10-24,14.4556078164825,7.29295860783979,1035.60012231325
"4236","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,168,0.45,2019-10-24,0.4534010284523,7.29295860783979,1035.60012231325
"4237","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,169,0.636,2019-10-24,1.20649209185974,7.29295860783979,1035.60012231325
"4238","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,170,0.873,2019-10-24,2.9557901318755,7.29295860783979,1035.60012231325
"4239","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,171,1.476,2019-10-24,13.0583890897201,7.29295860783979,1035.60012231325
"4240","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,172,0.521,2019-10-24,0.686243460094881,7.29295860783979,1035.60012231325
"4241","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,173,0.582,2019-10-24,0.938666725581223,7.29295860783979,1035.60012231325
"4242","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,174,0.764,2019-10-24,2.02682107212489,7.29295860783979,1035.60012231325
"4243","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,175,0.549,2019-10-24,0.79578264202408,7.29295860783979,1035.60012231325
"4244","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,176,1.883,2019-10-24,26.0073351745504,7.29295860783979,1035.60012231325
"4245","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,177,0.79,2019-10-24,2.22808287512911,7.29295860783979,1035.60012231325
"4246","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,178,1.545,2019-10-24,14.8601427025983,7.29295860783979,1035.60012231325
"4247","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,179,0.695,2019-10-24,1.55066973834503,7.29295860783979,1035.60012231325
"4248","daphnia",1,"monoculture",26,"daph-meso-26-1","day42",142,42,0,"daphnia.ephippia",7327,180,0.572,2019-10-24,0.893753313447435,7.29295860783979,1035.60012231325
